Year,State,Ag District,County,yield,AWND,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYHF,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HN01,HN02,HTDD,HX01,HX02,LN01,LN02,LX01,LX02,MN01,MN02,MX01,MX02,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WDFG,WDMV,WSF2,WSF5,WSFG
2009,ILLINOIS,EAST SOUTHEAST,RICHLAND,141.0,,562.6,562.6,135.0,86.0,15.0,17.0,5.0,7.0,108.0,26.0,163.0,14.0,10.0,,12.5,-19.4,279.0,165.0,86.6,35.6,,-1.7,-2.2,-7.2,-7.2,-9.4,-0.6,-3.9,-4.4,-10.6,-10.6,2931.4,,,2931.4,,,,,,,,,,,1430.9,441.0,11.99,17.64,6.35,,,,,,,
2009,ILLINOIS,EAST SOUTHEAST,SHELBY,171.0,,508.35,508.35,123.0,78.66666667,13.33333333,13.66666667,2.666666667,4.5,112.0,33.5,159.0,14.0,2.0,,1.0,-22.5,161.0,138.0,58.7,34.15,,-0.3,-2.2,-6.4,-7.5,-11.1,-0.3,-2.75,-5.0,-6.95,-10.0,3001.95,,,3001.95,,,,,,,,,,,1210.725,251.33333330000002,11.43,16.995,5.87,,,,,,,
2009,ILLINOIS,NORTHEAST,BOONE,148.0,,,,139.0,90.0,12.0,77.0,20.0,,,,,,1.0,,12.0,,254.0,165.0,101.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.4,1215.0,,,,,,,,,,
2009,ILLINOIS,NORTHEAST,COOK,138.0,3.833333333,312.1777778,312.1777778,143.0555556,86.16666667,10.5,59.75,18.375,7.1111111110000005,119.55555559999999,54.88888889,125.66666670000001,6.222222222,77.66666667,11.33333333,25.44444444,-27.88888889,273.25,148.625,63.8,34.5,,-1.544444444,-3.4888888889999996,-6.266666667000001,-11.53333333,-13.32222222,-0.5,-3.311111111,-5.177777778,-8.422222222,-9.655555556,3651.4222219999997,,,3651.4222219999997,,,,,,,,,,,1161.345,1151.333333,9.238888889,14.13333333,4.345555556,193.33333330000002,146.66666669999998,,,17.3,24.6,
2009,ILLINOIS,NORTHEAST,DE KALB,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,NORTHEAST,DU PAGE,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,NORTHEAST,GRUNDY,169.0,,375.9,375.9,140.0,82.0,14.33333333,52.0,12.0,7.0,121.0,58.0,138.0,8.0,12.0,,11.5,-28.9,229.0,183.0,72.3,35.0,,-0.6,-5.6,-5.6,-7.2,-17.2,-2.8,-2.8,-5.0,-9.4,-9.4,3584.6,,,3584.6,,,,,,,,,,,1340.166667,830.0,9.77,14.76,4.78,,,,,,,
2009,ILLINOIS,NORTHEAST,KANE,160.0,3.9,255.8,255.8,147.6153846,87.23076923,8.692307692,66.0,19.42857143,15.0,138.0,61.0,130.0,5.333333333,94.66666667,44.0,13.25,-31.8,347.1666667,237.5714286,47.6,34.6,,-0.7666666670000001,-3.3,-5.566666667000001,-15.7,-15.7,-0.36666666700000006,-3.4666666669999997,-4.966666667,-7.4,-9.966666667,3859.0,,,3859.0,,,,,,,,,,,1093.22,1410.0,8.63,14.02,3.23,230.0,220.0,,,17.4,24.1,
2009,ILLINOIS,NORTHEAST,KENDALL,179.0,,,,133.0,82.0,12.0,48.0,14.0,,,,,,,,,,266.5,146.0,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.45,784.0,,,,,,,,,,
2009,ILLINOIS,NORTHEAST,LA SALLE,183.0,,288.425,288.425,141.88888889999998,87.22222222,13.66666667,51.0,15.71428571,9.5,132.0,55.25,140.75,7.25,24.0,,22.25,-30.15,203.1428571,112.0,59.52222222,35.125,,-0.85,-2.625,-5.975,-7.925,-17.2,-0.85,-3.05,-5.725,-7.5,-9.725,3592.8,,,3592.8,25.6,,,,-2.2,,,,10.1,,1251.411111,902.2857142999999,9.2025,14.695,3.71,,,,,,,
2009,ILLINOIS,NORTHEAST,LAKE,121.0,3.3,204.33333330000002,204.33333330000002,143.8,80.2,11.2,70.0,16.66666667,12.33333333,136.66666669999998,63.66666667,111.0,2.0,103.66666670000001,31.0,23.0,-29.6,305.0,176.0,60.82,33.5,,-0.9,-2.766666667,-6.466666667,-7.933333332999999,-15.9,-0.7666666670000001,-4.766666667,-6.433333332999999,-8.1,-10.16666667,4023.7,,,4023.7,,,,,,,,,,,1109.116667,1284.666667,8.033333333,12.91666667,3.143333333,200.0,200.0,,,19.7,24.6,
2009,ILLINOIS,NORTHEAST,MCHENRY,143.0,,190.0,190.0,130.2,82.8,12.4,64.75,15.8,14.0,142.0,65.0,116.0,3.0,26.8,,10.8,-30.6,266.75,193.2,48.16,33.9,,-2.2,-2.2,-4.4,-8.9,-8.9,-0.6,-2.2,-4.4,-7.8,-10.0,4108.8,,,4108.8,,,,,,,,,,,1093.46,1152.4,7.75,13.02,2.48,,,,,,,
2009,ILLINOIS,NORTHEAST,WILL,158.0,,300.7,300.7,139.5555556,85.44444444,13.11111111,49.6,12.0,7.0,122.0,57.5,135.5,4.0,19.25,,12.0,-30.0,269.2,117.33333329999999,69.26666667,34.4,,-0.85,-4.2,-5.0,-15.0,-15.0,-0.3,-2.2,-4.7,-7.5,-9.7,3632.55,,,3632.55,,,,,,,,,,,1232.663636,772.8333332999999,9.38,14.47,4.29,,,,,,,
2009,ILLINOIS,NORTHWEST,BUREAU,176.0,,292.6333333,292.6333333,133.6666667,92.0,16.33333333,57.33333333,15.75,10.66666667,124.0,55.33333333,133.0,7.0,13.0,,18.66666667,-30.2,220.0,127.75,71.86666667,35.76666667,,-1.133333333,-2.2,-6.833333333,-7.566666667000001,-17.23333333,-0.36666666700000006,-2.4,-4.6,-7.966666667,-10.93333333,3612.333333,,,3612.333333,25.6,,,,-2.2,,,,10.1,,1377.566667,1037.5,9.136666667,14.38333333,3.88,,,,,,,
2009,ILLINOIS,NORTHWEST,CARROLL,189.0,,263.8,263.8,126.66666670000001,79.33333333,15.33333333,71.5,11.5,23.0,145.0,58.0,136.0,5.0,21.0,,30.0,-36.1,292.0,236.0,60.96666667,35.0,,-3.3,-3.3,-4.4,-8.9,-8.9,0.0,-2.2,-5.0,-7.2,-12.8,3760.4,,,3760.4,,,,,,,,,,,1323.166667,1066.5,8.64,14.66,2.62,,,,,,,
2009,ILLINOIS,NORTHWEST,HENRY,182.0,,302.15,302.15,128.5,87.0,15.25,53.0,12.33333333,9.0,126.5,57.5,134.5,6.5,14.0,,17.66666667,-31.1,127.0,109.33333329999999,59.375,35.6,,-1.95,-2.2,-6.35,-7.75,-12.75,-1.1,-2.75,-4.7,-8.05,-11.7,3703.1,,,3703.1,,,,,,,,,,,1316.566667,826.0,9.085,14.32,3.855,,,,,,,
2009,ILLINOIS,NORTHWEST,JO DAVIESS,166.0,,180.2,180.2,121.25,80.25,14.25,61.33333333,10.75,19.5,139.0,61.0,126.0,3.0,37.2,,13.6,-35.3,262.3333333,221.75,72.5,33.9,,-2.8,-2.8,-6.95,-8.35,-8.9,-1.4,-3.3,-5.85,-6.95,-13.9,3829.85,,,3829.85,,,,,,,,,,,1214.375,956.75,7.825,13.31,2.34,,,,,,,
2009,ILLINOIS,NORTHWEST,LEE,168.0,,,,122.25,77.0,12.75,61.0,14.5,,,,,,23.0,,21.75,,178.0,125.5,52.125,,,,,,,,,,,,,3977.9,,,3977.9,,,,,,,,,,,1160.8,911.0,,,,,,,,,,
2009,ILLINOIS,NORTHWEST,MERCER,176.0,,,,118.0,84.0,15.0,,,,,55.5,140.5,7.0,4.0,,16.0,,,,61.2,35.0,,,,,,,,,,,,3632.6,,,3632.6,,,,,,,,,,,1323.4,,,14.68,,,,,,,,
2009,ILLINOIS,NORTHWEST,OGLE,167.0,,222.05,222.05,120.25,82.75,17.0,58.5,12.25,16.5,137.5,61.5,132.5,4.0,61.0,,23.0,-34.45,241.5,139.0,78.05,35.0,,-3.05,-3.05,-5.0,-8.3,-14.15,-0.3,-2.2,-6.4,-7.5,-11.95,3922.6,,,3922.6,,,,,,,,,,,1342.35,959.25,8.335,13.92,2.755,,,,,,,
2009,ILLINOIS,NORTHWEST,PUTNAM,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,NORTHWEST,ROCK ISLAND,175.0,3.6,349.5,349.5,141.2,84.0,17.4,41.0,12.5,8.5,119.0,52.5,137.5,6.25,101.5,30.0,24.0,-31.95,229.0,179.5,64.38,35.0,,-1.65,-3.3,-5.55,-6.95,-15.55,-0.85,-3.6,-8.05,-9.75,-11.7,3556.05,,,3556.05,,,,,,,,,,,1329.88,979.0,9.585,14.765,4.415,280.0,280.0,,,21.0,28.2,
2009,ILLINOIS,NORTHWEST,STEPHENSON,175.0,,,,,,,,,,,,,,7.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,NORTHWEST,WHITESIDE,179.0,,292.4333333,292.4333333,120.42857140000001,82.14285714,14.71428571,63.5,11.4,15.66666667,128.0,57.33333333,138.33333330000002,5.333333333,11.5,,20.0,-34.26666667,241.5,122.0,63.31428571,35.4,,-1.1,-2.4,-6.466666667,-7.4,-16.46666667,-0.36666666700000006,-2.6,-5.333333333,-8.7,-12.06666667,3629.55,,,3629.55,,,,,,,,,,,1247.4285710000001,753.2,9.133333333,14.44,3.83,,,,,,,
2009,ILLINOIS,NORTHWEST,WINNEBAGO,166.0,3.7,230.1,230.1,120.0,78.0,15.0,64.5,14.0,15.0,128.0,64.0,134.0,4.0,73.66666667,17.0,24.33333333,-31.7,229.0,206.66666669999998,106.7,33.9,,-3.3,-3.3,-8.3,-8.3,-15.0,-1.1,-2.2,-6.7,-6.7,-8.9,3832.4,,,3832.4,,,,,,,,,,,1187.0,1235.666667,8.55,13.81,3.28,210.0,190.0,,,19.2,29.9,
2009,ILLINOIS,SOUTHEAST,EDWARDS,159.0,,679.4,679.4,129.0,89.0,17.0,15.0,4.0,2.0,92.0,18.0,174.0,23.0,29.0,,36.0,-19.4,203.0,155.0,83.8,36.1,,0.0,-6.1,-6.1,-7.8,-10.0,0.0,-2.8,-7.8,-7.8,-10.0,2640.7,,,2640.7,,,,,,,,,,,1445.1,254.0,13.18,18.81,7.54,,,,,,,
2009,ILLINOIS,SOUTHEAST,FRANKLIN,149.0,,,,112.5,77.5,15.0,1.0,1.0,,,,,,9.0,,24.5,,63.5,38.0,98.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.95,63.5,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,GALLATIN,160.0,,,,94.0,77.0,14.0,,2.0,,,,,,,,,,,38.0,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.6,76.0,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,HAMILTON,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,JEFFERSON,139.0,,,,106.66666670000001,81.33333333,17.33333333,2.0,2.0,,,23.0,166.0,8.0,14.0,,42.0,,229.0,157.5,79.76666667,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,1461.366667,221.0,,17.19,,,,,,,,
2009,ILLINOIS,SOUTHEAST,MASSAC,153.0,,,,108.0,84.0,16.0,0.5,0.0,,,,,,11.0,,1.0,,12.5,10.0,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.2,10.0,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,SALINE,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,WABASH,165.0,,,,,,,,,,,,,,28.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHEAST,WAYNE,153.0,,592.9,592.9,102.66666670000001,73.66666667,19.66666667,5.0,4.0,2.0,93.0,18.0,170.0,19.0,7.0,,11.0,-20.6,254.0,135.33333330000002,76.76666667,35.0,,-1.7,-3.3,-7.8,-7.8,-9.4,-1.1,-3.3,-11.7,-11.7,-11.7,2682.0,,,2682.0,,,,,,,,,,,1395.025,341.6666667,12.73,18.41,7.04,,,,,,,
2009,ILLINOIS,SOUTHEAST,WHITE,158.0,,595.0,595.0,118.0,78.0,20.0,,2.0,1.0,93.0,23.0,172.0,20.0,9.0,,51.0,-19.4,,107.0,67.6,35.6,,-1.1,-2.2,-7.2,-7.2,-9.4,-0.6,-3.3,-5.6,-10.0,-10.0,,,,,,,,,,,,,,,1489.2,186.0,12.73,18.33,7.14,,,,,,,
2009,ILLINOIS,SOUTHWEST,ALEXANDER,161.0,,779.3,779.3,108.0,79.0,17.0,0.0,0.0,1.0,63.0,11.0,182.0,28.0,11.0,,12.0,-17.8,0.0,0.0,72.1,35.6,,-5.0,-5.0,-5.0,-11.1,-11.1,-1.1,-2.2,-8.3,-8.3,-10.6,2255.1,,,2255.1,,,,,,,,,,,1277.0,0.0,14.39,19.3,9.47,,,,,,,
2009,ILLINOIS,SOUTHWEST,CLINTON,163.0,,561.0,561.0,120.33333329999999,83.66666667,16.33333333,9.0,2.0,3.0,97.0,25.0,156.0,13.0,1.0,,11.0,-20.0,216.0,165.66666669999998,60.16666667,34.4,,0.0,-2.2,-6.7,-6.7,-12.2,0.0,-3.3,-5.0,-8.3,-8.9,2755.3,,,2755.3,,,,,,,,,,,1318.2,264.6666667,12.05,17.14,6.96,,,,,,,
2009,ILLINOIS,SOUTHWEST,JACKSON,152.0,3.1,690.5,690.5,126.66666670000001,80.33333333,17.0,6.5,2.0,1.5,94.5,13.5,180.5,21.5,64.25,62.0,29.0,-18.25,190.5,141.0,93.63333333,36.1,,-1.05,-5.2,-5.2,-7.45,-9.65,-0.55,-2.75,-6.6,-8.55,-10.2,2533.7,,,2533.7,,,,,,,,,,,1410.366667,188.0,13.495,19.19,7.79,210.0,190.0,,,17.4,22.8,
2009,ILLINOIS,SOUTHWEST,JOHNSON,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHWEST,MONROE,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHWEST,PERRY,142.0,,663.4,663.4,113.0,84.5,22.0,11.0,2.0,1.5,92.5,13.5,179.0,19.0,6.5,,28.5,-18.85,190.5,127.0,117.25,35.85,,-0.85,-3.6,-5.25,-7.5,-10.0,-0.55,-2.5,-8.85,-8.85,-9.4,2542.95,,,2542.95,,,,,,,,,,,1548.9,190.5,13.295,18.905,7.675,,,,,,,
2009,ILLINOIS,SOUTHWEST,PULASKI,156.0,,,,114.0,83.0,17.0,1.0,1.0,,,,,,28.0,,20.0,,51.0,41.0,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.4,44.0,,,,,,,,,,
2009,ILLINOIS,SOUTHWEST,RANDOLPH,140.0,,672.5,672.5,114.66666670000001,81.66666667,15.83333333,3.0,1.8,2.0,87.0,17.0,172.0,30.0,28.0,,30.5,-17.8,133.25,99.0,90.83333333,37.2,,-1.1,-5.0,-5.0,-7.2,-9.4,0.0,-3.9,-5.6,-11.1,-11.1,2555.0,,,2555.0,,,,,,,,,,,1420.171429,145.0,13.16,18.82,7.51,,,,,,,
2009,ILLINOIS,SOUTHWEST,ST CLAIR,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,SOUTHWEST,UNION,148.0,,,,117.0,85.0,12.0,,,,,,,,,,1.0,,,,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.5,,,,,,,,,,,
2009,ILLINOIS,SOUTHWEST,WASHINGTON,161.0,,639.8,639.8,125.66666670000001,84.66666667,17.0,12.33333333,2.666666667,2.5,92.5,23.0,167.5,18.5,10.33333333,,23.5,-19.4,211.66666669999998,166.66666669999998,79.13333333,35.55,,-0.3,-6.4,-6.4,-7.25,-10.85,-0.3,-3.05,-6.4,-8.35,-9.45,2720.45,,,2720.45,,,,,,,,,,,1429.333333,255.66666669999998,12.795,18.12,7.465,,,,,,,
2009,ILLINOIS,SOUTHWEST,WILLIAMSON,151.0,,673.9,673.9,,,,,,0.0,95.0,13.0,182.0,30.0,,,,-15.6,,,,35.6,,0.0,-2.2,-7.2,-7.2,-10.0,-0.6,-2.2,-10.6,-10.6,-10.6,2503.5,,,2503.5,,,,,,,,,,,,,13.47,19.28,7.66,,,,,,,
2009,ILLINOIS,WEST,ADAMS,172.0,4.0,473.3,473.3,118.66666670000001,77.0,15.0,12.0,4.0,2.0,100.0,34.5,153.5,11.5,192.0,18.0,54.0,-22.2,76.5,32.0,70.53333333,36.1,,-0.6,-2.2,-7.25,-7.25,-13.9,-0.85,-4.15,-5.85,-7.5,-9.45,2995.9,,,2995.9,,,,,,,,,,,1208.366667,178.0,11.22,16.355,6.08,330.0,310.0,,,17.0,23.7,
2009,ILLINOIS,WEST,BROWN,157.0,,,,88.0,72.0,16.0,19.0,5.0,,,,,,,,,,127.0,89.0,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.6,304.0,,,,,,,,,,
2009,ILLINOIS,WEST,FULTON,175.0,,,,125.25,89.25,22.5,19.0,12.5,,,,,,14.0,,25.0,,203.0,124.0,92.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.5,692.75,,,,,,,,,,
2009,ILLINOIS,WEST,HANCOCK,179.0,,455.75,455.75,124.0,84.5,16.33333333,34.66666667,9.2,5.333333333,110.33333329999999,43.5,149.5,9.0,48.66666667,,22.75,-26.5,127.0,71.2,70.0,36.4,,-0.7666666670000001,-2.9666666669999997,-5.366666667,-7.766666667000001,-12.96666667,-0.7666666670000001,-2.9666666669999997,-4.4,-10.2,-10.2,3227.9,,,3227.9,,,,,,,,,,,1351.816667,471.2,10.8,15.9,5.3,,,,,,,
2009,ILLINOIS,WEST,HENDERSON,174.0,,378.6,378.6,118.0,82.0,17.0,,6.0,4.0,108.0,48.0,141.0,7.0,8.0,,9.0,-32.2,,102.0,81.8,34.4,,0.0,-2.8,-5.6,-7.2,-16.1,-0.6,-2.8,-5.0,-11.1,-11.1,,,,,,,,,,,,,,,1414.8,356.0,10.1,15.18,5.02,,,,,,,
2009,ILLINOIS,WEST,KNOX,186.0,,281.2,281.2,132.0,86.2,17.4,45.0,13.4,12.33333333,134.33333330000002,59.0,133.6666667,4.333333333,35.0,,19.25,-32.8,165.0,117.8,89.14,34.6,,-1.466666667,-2.4,-6.466666667,-7.766666667000001,-14.63333333,-0.4,-2.9666666669999997,-5.966666667,-7.4,-10.93333333,3674.7,,,3674.7,,,,,,,,,,,1368.48,795.8,8.986666667,14.29,3.68,,,,,,,
2009,ILLINOIS,WEST,MCDONOUGH,188.0,,408.2,408.2,134.5,82.0,15.5,37.0,13.0,4.0,119.0,47.0,154.0,11.0,,,,-28.9,152.0,102.0,75.8,35.6,,0.0,-3.3,-6.1,-8.3,-16.1,-1.1,-2.8,-6.7,-6.7,-9.4,3383.1,,,3383.1,,,,,,,,,,,1295.4,606.0,10.42,16.03,4.81,,,,,,,
2009,ILLINOIS,WEST,SCHUYLER,175.0,,363.8,363.8,139.0,82.0,18.0,12.0,7.0,2.0,109.0,42.0,149.0,8.0,6.0,,34.0,-25.0,102.0,94.0,59.7,33.9,,0.0,-2.8,-5.0,-8.9,-8.9,-0.6,-2.2,-6.7,-6.7,-9.4,2883.3,,,2883.3,,,,,,,,,,,1347.1,442.0,10.59,15.91,5.27,,,,,,,
2009,ILLINOIS,WEST,WARREN,193.0,,294.8,294.8,110.0,79.0,16.0,36.0,10.5,12.0,131.0,60.0,137.0,4.0,32.0,,17.0,-30.6,127.0,86.5,54.1,33.3,,-2.2,-2.2,-5.0,-7.8,-9.4,-2.8,-2.8,-6.7,-6.7,-11.7,3129.6,,,3129.6,,,,,,,,,,,1216.8,558.5,9.05,14.32,3.79,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,BOND,160.0,,,,,,,14.0,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.7,178.0,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,CALHOUN,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,CASS,182.0,,,,131.5,86.5,20.0,15.5,6.0,,,,,,6.5,,18.0,,89.0,72.5,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.35,371.5,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,183.0,,419.2,419.2,126.4,79.8,15.4,15.66666667,4.666666667,4.0,111.0,39.0,159.0,9.0,11.0,,18.0,-22.2,135.66666669999998,123.66666670000001,64.08,35.0,,-1.1,-2.2,-6.1,-8.3,-13.3,0.0,-3.9,-5.0,-7.2,-10.0,,,,,,,,,,,,,,,1275.78,299.3333333,10.96,16.33,5.58,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,GREENE,171.0,,427.9,427.9,126.5,76.0,13.0,11.0,6.0,3.0,113.0,32.0,153.0,10.0,8.0,,29.0,-21.1,89.0,78.5,83.7,35.0,,0.0,-2.2,-5.6,-8.3,-13.3,0.0,-5.0,-5.0,-7.8,-9.4,3117.1,,,3117.1,,,,,,,,,,,1332.9,320.0,10.94,16.33,5.54,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,JERSEY,167.0,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,MACOUPIN,166.0,,,,106.0,72.66666667,12.33333333,13.0,4.0,2.5,103.5,32.0,155.5,11.0,3.0,,16.5,-21.65,165.0,120.0,58.96666667,33.85,,0.0,-2.5,-5.55,-8.05,-11.35,-0.6,-2.5,-5.6,-6.95,-10.3,2972.3,,,2972.3,,,,,,,,,,,1230.966667,300.3333333,11.53,16.665,6.395,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,MADISON,166.0,,,,112.5,75.0,17.0,7.0,3.0,,,,,,,,24.0,,152.0,122.0,114.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.675,272.0,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,168.0,,,,98.0,77.0,15.0,,,,,,,,,,1.0,,,,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.8,,,,,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,MORGAN,187.0,,378.2,378.2,128.5,73.5,17.5,11.5,6.5,3.0,124.0,30.0,160.0,12.0,5.0,,9.5,-23.9,63.5,54.5,110.85,35.0,,0.0,-6.1,-6.1,-7.2,-13.3,-1.7,-2.8,-5.0,-7.8,-8.9,3234.5,,,3234.5,,,,,,,,,,,1435.55,328.5,10.71,16.87,4.54,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,PIKE,169.0,,,,139.0,69.0,19.0,20.0,9.0,2.0,113.0,34.0,159.0,14.0,1.0,,2.0,-23.3,102.0,76.0,72.1,37.8,,-0.6,-3.3,-5.0,-8.9,-8.9,0.0,-2.2,-5.0,-7.2,-8.9,3068.7,26.7,26.7,3068.7,35.0,32.2,-7.2,-2.2,-3.9,-0.6,9.5,11.4,15.1,13.5,1276.0,438.0,11.1,17.04,5.17,,,,,,,
2009,ILLINOIS,WEST SOUTHWEST,SANGAMON,189.0,3.8,427.9,427.9,110.25,74.25,15.5,24.0,5.333333333,3.0,106.0,35.0,151.5,9.5,59.0,19.0,17.66666667,-22.8,127.0,81.33333333,60.15,34.75,,-1.4,-2.2,-6.95,-8.3,-12.5,-0.55,-3.85,-5.25,-7.75,-10.55,3014.3,,,3014.3,,,,,,,,,,,1280.06,296.6666667,11.09,16.48,5.695,260.0,290.0,,,21.0,26.8,
2009,ILLINOIS,WEST SOUTHWEST,SCOTT,185.0,,427.9,427.9,138.0,79.0,14.0,10.0,8.0,3.0,113.0,32.0,153.0,10.0,5.0,,2.5,-21.1,102.0,76.0,92.7,35.0,,0.0,-2.2,-5.6,-8.3,-13.3,0.0,-5.0,-5.0,-7.8,-9.4,3033.4,,,3033.4,,,,,,,,,,,1409.3,367.0,10.94,16.33,5.54,,,,,,,
2008,ILLINOIS,CENTRAL,DE WITT,179.0,,,,,,,39.0,10.0,,,,,,1.0,,1.0,,152.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,
2008,ILLINOIS,CENTRAL,LOGAN,188.0,,427.8,427.8,129.0,81.66666667,16.66666667,26.66666667,7.333333333,8.0,131.0,43.0,156.0,6.0,29.5,,20.5,-23.9,194.66666669999998,169.33333330000002,94.43333333,33.9,,-0.6,-2.8,-4.4,-7.8,-10.6,-2.2,-2.2,-6.1,-11.1,-11.1,,25.6,27.2,,26.7,30.6,-1.1,0.0,-0.6,0.0,11.5,12.3,12.7,14.3,1357.5,617.3333332999999,9.99,15.8,4.19,,,,,,,
2008,ILLINOIS,CENTRAL,MACON,188.0,4.3,495.2,495.2,130.5,72.5,16.0,,6.0,1.0,124.5,41.0,161.0,5.0,64.66666667,19.0,24.33333333,-17.7,,102.0,137.5,33.9,,-1.9,-2.45,-5.5,-8.55,-9.4,-0.5,-4.15,-5.8,-10.25,-10.25,3028.6,,,3028.6,,,,,,,,,,,1451.5,440.0,10.76,16.19,5.705,330.0,100.0,,,17.9,34.9,
2008,ILLINOIS,CENTRAL,MARSHALL,197.0,,539.1,539.1,105.0,74.33333333,9.666666667000001,53.5,13.0,8.0,124.0,43.0,152.0,14.0,6.5,,13.5,-23.3,152.0,117.0,67.9,34.4,,-0.6,-4.4,-4.4,-10.0,-10.0,-2.2,-2.2,-4.4,-7.2,-12.2,2863.9,,,2863.9,,,,,,,,,,,1024.133333,835.0,10.52,16.17,4.86,,,,,,,
2008,ILLINOIS,CENTRAL,MASON,182.0,,,,87.0,74.0,6.0,12.0,5.0,,,,,,2.0,,1.5,,216.0,229.0,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,412.0,,,,,,,,,,
2008,ILLINOIS,CENTRAL,MCLEAN,190.0,,384.55,384.55,121.5,82.0,13.0,41.0,10.66666667,12.66666667,137.0,46.66666667,151.33333330000002,4.333333333,7.5,,12.25,-22.93333333,203.0,198.33333330000002,80.35,33.13333333,,-1.6666666669999999,-2.766666667,-6.8666666670000005,-7.066666667000001,-9.8,-0.933333333,-2.2,-4.6,-6.8666666670000005,-11.46666667,3483.65,,,3483.65,,,,,,,,,,,1218.6,840.6666667000002,9.506666667000001,15.40333333,3.613333333,,,,,,,
2008,ILLINOIS,CENTRAL,MENARD,198.0,,,,105.0,75.5,12.5,,5.5,,,,,,12.0,,23.5,,,175.5,122.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.4,404.5,,,,,,,,,,
